CSV,1,200000000,0.245130,0.247460,0.990582,0.990582
CSV,2,200000000,0.246909,0.124340,1.985761,0.992881
CSV,4,200000000,0.245855,0.067704,3.631300,0.907825
CSV,8,200000000,0.247185,0.052989,4.664880,0.583110
